id,total_value,neighborhood,pclass,p13_date,sqft,bathrooms,bedrooms,allrooms,stories,units,zoning,construction,year_built,basement_sqft,lot_sqft,change_date,sales_date,recordation_date,zipcode
1407278,423901,Parkside,Dwelling,1996-11-01,1484,2.0,2,7,1,1,RH1,D,1950,448,2495,11/01/1996,05/23/1996,05/23/1996,94116
545389,1526699,Noe Valley,Dwelling,2012-08-22,2800,2.0,3,9,1,1,RH2,D,1921,0,2850,04/01/1999,03/16/2012,08/22/2012,94114
1516182,2117940,Noe Valley,Dwelling,2013-05-20,3829,3.0,4,11,2,1,RH1,D,1979,0,0,03/01/1996,05/10/2011,05/20/2013,94131
953756,3027376,Pacific Heights,Dwelling,2012-12-24,3504,3.0,3,9,3,1,RH2,D,1900,585,2456,10/01/1999,03/05/1940,12/24/2012,94123
228054,1450088,Noe Valley,Dwelling,1999-06-08,3010,4.0,4,8,1,1,RH2,D,1954,655,2848,05/01/1999,06/08/1999,09/23/1920,94131
1182631,1510000,Pacific Heights,Condominium,2014-07-11,1435,2.0,2,5,0,1,RH2,D,1979,0,0,01/01/1998,07/11/2014,07/11/2014,94115
1189069,124194,Pacific Heights,Condominium,1999-08-01,870,1.0,1,3,1,1,RH1,D,1960,0,0,08/01/1999,,08/19/1920,94115
1126606,1850823,Noe Valley,Dwelling,2012-08-24,1870,3.0,3,7,1,1,RH2,D,1904,0,2500,06/01/1996,11/01/1980,08/24/2012,94114
1688969,178262,Pacific Heights,Condominium,2012-05-15,630,1.0,1,3,0,1,RC4,D,1987,0,0,06/01/1998,,05/15/2012,94109
1479551,835080,Parkside,Dwelling,2010-08-05,1874,4.0,4,8,1,1,RH1,D,1924,649,2500,10/01/1998,08/05/2010,08/05/2010,94116
1736434,3160942,Pacific Heights,Dwelling,2012-09-24,2067,2.0,3,7,1,1,RH2,D,1900,512,3447.63,08/01/2010,06/30/1980,09/24/2012,94115
1011151,344414,Pacific Heights,Condominium,1999-08-01,863,1.0,1,3,1,1,RH1,D,1960,0,0,08/01/1999,11/30/1988,12/09/1930,94115
1214519,131356,Pacific Heights,Condominium,1995-10-01,872,1.0,1,4,1,1,RH2,D,1895,0,0,10/01/1995,,04/27/1995,94115
1803898,1460098,Noe Valley,Dwelling,2013-01-01,1585,2.0,3,7,2,1,RM1,D,1909,0,1300,01/01/2013,11/30/2011,11/30/2011,94131
890761,2948372,Pacific Heights,Dwelling,2010-05-28,1300,2.0,3,7,2,1,RH3,D,1890,0,3184.5,08/01/1999,05/28/2010,05/28/2010,94115
792842,1076754,Pacific Heights,Condominium,1998-11-01,1301,2.0,2,6,0,1,RH2,D,1979,0,0,11/01/1998,06/12/1990,07/16/1990,94115
645944,265323,Pacific Heights,Condominium,1999-08-01,725,1.0,1,3,0,1,RM2,other,1964,0,0,08/01/1999,,06/18/1990,94123
1972649,2511350,Noe Valley,Dwelling,2014-02-18,3350,3.0,4,8,1,1,RH1,D,1913,0,2850,09/01/2011,04/10/2013,02/18/2014,94131
441547,462976,Noe Valley,Dwelling,2014-03-26,1625,1.0,3,6,2,1,RH2,D,1908,0,2850,08/01/1999,03/26/2014,03/26/2014,94114
716294,350116,Pacific Heights,Condominium,2012-09-28,2324,2.0,3,7,2,1,RH2,D,1895,0,0,08/01/1999,,09/28/2012,94115
294136,970000,Parkside,Dwelling,2015-04-01,2113,3.0,4,9,1,1,RH1,D,1932,683,2495,04/01/2015,08/30/1950,08/30/1950,94116
714626,237142,Pacific Heights,Condominium,1995-12-01,863,1.0,1,3,1,1,RH1,D,1960,0,0,12/01/1995,07/18/1995,07/18/1995,94115
1629153,353548,Pacific Heights,Condominium,1997-04-01,767,1.0,1,3,1,1,RH2,D,1895,0,0,04/01/1997,11/23/1992,10/03/1996,94115
720748,443834,Outer Sunset,Dwelling,2012-05-15,1049,1.0,2,4,1,1,RH2,D,1956,0,1746,08/01/1999,07/07/1999,05/15/2012,94122
866202,707878,Bayview,Dwelling,2012-08-21,1354,1.0,3,7,1,1,RH2,D,1900,0,2526,08/01/1999,08/21/2012,08/21/2012,94124
1173426,1383250,Pacific Heights,Condominium,2011-07-19,1745,2.0,2,6,0,1,RH2,D,1914,0,0,08/01/1999,07/19/2011,07/19/2011,94115
1030622,438456,Pacific Heights,Condominium,1995-08-01,1220,1.0,1,4,3,1,RM2,D,1923,0,0,08/01/1995,03/08/1995,04/11/1960,94115
1418329,1613793,Pacific Heights,Condominium,2014-10-29,1739,2.0,3,6,1,1,RM1,D,1923,0,0,04/01/1996,10/29/2014,10/29/2014,94115
1756793,2704274,Pacific Heights,Condominium,2011-06-01,3300,4.0,4,7,2,1,RH3,D,1922,0,0,08/01/1999,06/01/2011,06/01/2011,94115
934733,7383368,Pacific Heights,Dwelling,2012-09-24,4721,6.0,4,13,3,1,RH2,D,1905,500,6686,08/01/1999,09/24/2012,09/24/2012,
1335481,3114352,Pacific Heights,Dwelling,2010-08-13,3642,3.0,4,10,2,1,RH2,D,1900,0,4341.12,04/01/1998,08/13/2010,08/13/2010,94115
1211521,770515,Outer Sunset,Dwelling,2015-04-01,1195,2.0,2,5,1,1,RH1,D,1955,240,3000,04/01/2015,06/20/1970,06/20/1970,94122
1426691,595677,Noe Valley,Dwelling,1997-06-01,2040,4.0,4,18,2,1,RH2,D,1905,0,2850,06/01/1997,02/28/1992,02/14/1941,94131
58381,2050194,Pacific Heights,Dwelling,2013-06-11,3915,3.0,4,10,3,1,RH1,D,1910,0,2406.25,01/01/1996,06/09/1992,06/11/2013,94115
307516,1193938,Noe Valley,Condominium,2014-04-04,1640,2.0,3,7,0,0,,D,2004,0,0,,04/04/2014,04/04/2014,94114
1042682,1634853,Noe Valley,Dwelling,2010-05-31,2025,2.0,3,6,2,1,RH2,D,1900,0,3554,09/01/1996,05/31/2010,02/08/1981,94114
1400862,1014585,Noe Valley,Condominium,2012-12-21,1249,2.0,3,6,1,1,RH2,D,1966,0,0,06/01/1997,12/21/2012,12/21/2012,94114
190632,1336043,Pacific Heights,Dwelling,1999-08-01,5574,4.0,5,13,3,1,RH1D,D,1908,690,6120,08/01/1999,,12/09/1941,94115
583131,892919,Pacific Heights,Condominium,2014-03-04,1187,1.0,1,4,1,1,RH3,D,1927,0,0,02/01/1999,,03/04/2014,94115
1346003,1648225,Noe Valley,Dwelling,2014-05-01,2153,2.0,3,6,1,1,RH2,D,1927,0,2850,05/01/2014,07/15/1980,07/15/1980,94131
565703,284427,Pacific Heights,Condominium,1999-08-01,1222,1.0,1,4,1,1,RH2,D,1909,0,0,08/01/1999,,05/23/1950,94115
1995168,1451624,Noe Valley,Dwelling,2013-06-14,2664,4.0,4,9,2,1,RH2,D,1883,927,2517,06/01/1999,08/17/1999,06/14/2013,94131
132041,942629,Noe Valley,Dwelling,2010-10-26,2427,3.0,3,7,1,1,RH1,D,1940,518,3131,03/01/1997,10/08/1996,10/26/2010,94131
1690981,14215404,Pacific Heights,Dwelling,2011-11-01,6100,7.0,5,14,3,1,RH1,D,1900,899,3781,11/01/2011,03/26/2010,03/26/2010,94123
1410872,13059020,Pacific Heights,Dwelling,2013-05-29,7414,5.0,6,13,3,1,RH1,D,1896,1713,5110,08/01/1999,05/29/2013,05/29/2013,94115
1198649,2081729,Noe Valley,Dwelling,1997-11-01,1100,1.0,2,5,1,1,RH1,D,1940,0,3135,11/01/1997,05/25/1960,03/13/1970,94131
103042,1103340,Noe Valley,Condominium,2014-10-03,1424,2.0,2,5,2,1,RH2,D,1987,0,0,08/01/1999,10/03/2014,10/03/2014,94114
1058524,12295568,Pacific Heights,Dwelling,2012-02-03,4622,3.0,3,7,2,1,RH1D,D,1963,0,5153,02/01/2010,02/03/2012,02/03/2012,94123
462196,1133229,Pacific Heights,Condominium,1998-03-01,1992,3.0,3,6,4,1,RM1,D,1988,0,0,03/01/1998,11/13/1997,02/15/1951,94123
1594423,349063,Pacific Heights,Dwelling,1999-08-01,3800,3.0,3,9,2,1,RH3,D,1900,1375,3184.5,08/01/1999,,11/15/1988,94115
1179233,458068,Noe Valley,Dwelling,2013-05-17,1950,1.0,3,6,2,1,RH2,D,1908,0,2848,08/01/1999,,05/17/2013,94114
518534,522151,Noe Valley,Dwelling,1999-08-01,1560,3.0,3,6,2,1,RH3,D,1900,0,2896.74,08/01/1999,,03/14/1960,94114
932236,329107,Pacific Heights,Condominium,1999-08-01,800,1.0,2,4,0,1,NC2,D,1987,0,0,08/01/1999,04/27/1989,10/27/1993,94115
304947,438431,Pacific Heights,Condominium,1997-12-01,1133,1.0,2,4,1,1,RM3,D,1925,0,0,12/01/1997,06/06/1997,06/06/1997,94109
1446907,667010,Pacific Heights,Condominium,2011-12-02,826,2.0,1,3,1,1,RM2,A,1964,0,0,04/01/1998,,12/02/2011,94115
548672,1108658,Noe Valley,Condominium,1994-10-01,1400,2.0,2,5,0,1,RH2,D,1991,0,0,10/01/1994,05/12/1950,05/12/1950,94114
908969,1508541,Noe Valley,Dwelling,2010-10-01,2560,4.0,4,8,2,1,RH2,D,1910,590,2848,03/01/2008,,10/01/2010,94114
472548,1452074,Noe Valley,Dwelling,2014-04-11,2500,2.0,3,6,2,1,RH2,D,1891,0,2848,09/01/2009,04/11/2014,04/11/2014,94114
1259638,975888,Pacific Heights,Condominium,1999-08-01,1380,1.0,2,6,1,1,RM1,D,1913,0,0,08/01/1999,02/01/1951,02/01/1951,94115
1372616,432290,Pacific Heights,Condominium,2013-09-24,1575,2.0,2,6,1,1,RH2,D,1912,0,0,02/01/1996,09/01/1995,09/24/2013,94109
597162,625023,Pacific Heights,Condominium,2013-04-10,818,2.0,2,4,0,1,RM2,D,1960,0,0,02/01/1998,10/09/1996,04/10/2013,94115
1358126,873977,Pacific Heights,Condominium,1999-08-01,1550,2.0,2,4,1,1,RM3,D,1965,0,0,08/01/1999,02/11/1991,02/11/1991,94109
1162967,1473135,Noe Valley,Dwelling,2014-11-14,1934,3.0,3,8,2,1,RH1,D,1988,0,2850,06/01/1999,11/14/2014,11/14/2014,94131
1849364,1200000,Pacific Heights,Condominium,2013-08-08,1856,2.0,2,5,1,1,RM1,other,1962,0,0,08/01/1999,08/08/2013,08/08/2013,94115
775117,1590848,Pacific Heights,Dwelling,2014-03-01,2194,3.0,5,10,3,1,RH2,D,1899,253,2254.75,03/01/2014,04/11/1980,04/11/1980,94115
1998101,897321,Noe Valley,Dwelling,2010-06-01,1150,1.0,2,5,1,1,RH2,D,1922,0,1890.75,06/01/1995,06/01/2010,06/01/2010,94114
1667061,517338,Pacific Heights,Condominium,2013-10-04,587,1.0,1,3,0,1,RM3,D,1987,0,0,06/01/1996,01/11/2013,10/04/2013,94109
329168,12109419,Pacific Heights,Dwelling,2008-12-01,6824,7.0,6,19,3,1,RH1,D,1900,0,7661.4,12/01/2008,07/23/1990,07/23/1990,94115
739084,1918520,Noe Valley,Dwelling,2011-01-01,2100,2.0,4,8,2,1,RH2,D,1900,0,2848,01/01/2011,02/12/1980,01/03/1991,94131
1299418,256650,Noe Valley,Dwelling,1999-08-01,735,1.0,1,5,1,1,RH1,D,1900,0,2850,08/01/1999,,04/18/1980,94131
714571,1032485,Noe Valley,Dwelling,2011-09-01,1307,1.0,3,5,1,1,RH1,D,1950,0,2848,09/01/2011,02/01/1991,02/01/1991,94131
773348,1601147,Noe Valley,Dwelling,2009-09-01,1900,2.0,3,6,2,1,RH2,D,1936,550,2850,09/01/2009,05/18/1970,05/18/1970,94131
1376529,2500000,Pacific Heights,Condominium,1999-07-21,2290,3.0,3,7,1,1,RH2,D,1900,0,0,01/01/1999,06/25/1998,07/21/1999,94115
936413,1156146,Noe Valley,Dwelling,1999-04-01,1065,2.0,2,5,2,1,RH1,D,1907,38,2848,04/01/1999,04/18/1980,04/18/1980,94131
769866,10999712,Pacific Heights,Dwelling,2015-04-01,5825,4.0,5,17,3,1,RH1,D,1903,0,5497,04/01/2015,05/01/2013,06/28/2013,94123
1052998,446725,Pacific Heights,Condominium,1999-08-01,1850,2.0,2,5,1,1,RM1,other,1962,0,0,08/01/1999,,08/11/1950,94115
635699,1895566,Noe Valley,Dwelling,2012-01-05,2435,3.0,3,0,2,1,RH2,D,1906,0,3500,08/01/1999,11/04/2011,01/05/2012,94114
82786,979281,Noe Valley,Dwelling,2012-10-24,1750,2.0,3,0,3,1,RH2,D,1910,0,2848,08/01/1999,01/15/2010,10/24/2012,94131
905758,1285804,Noe Valley,Dwelling,1995-03-01,1626,2.0,3,6,1,1,RH2,D,1880,0,2840.88,03/01/1995,07/17/1970,07/17/1970,94131
1889004,1181466,Noe Valley,Dwelling,1994-11-01,1275,1.0,3,6,2,1,RH2,D,1912,0,2250,11/01/1994,07/30/1920,07/30/1920,94114
278362,1353094,Noe Valley,Dwelling,1999-08-01,2249,3.0,3,8,2,1,RH2,D,1903,642,2317,08/01/1999,07/08/1990,07/08/1990,94131
927562,709300,Pacific Heights,Condominium,1996-06-01,2000,2.0,3,6,1,1,RM2,D,1995,0,0,06/01/1996,01/02/1971,02/16/1991,94115
1407221,998801,Noe Valley,Dwelling,2015-01-09,2200,3.0,3,8,0,1,RH2,D,1890,1242,2465,08/01/1999,11/16/1999,01/09/2015,94131
1794619,1171654,Noe Valley,Dwelling,2011-03-07,2115,2.0,3,6,1,1,RH1,D,1927,730,2850,05/01/1996,06/19/1970,03/07/2011,94131
36673,721822,Noe Valley,Condominium,2013-03-12,931,1.0,2,5,0,0,,D,1950,0,0,,,03/12/2013,94131
1459442,1308319,Pacific Heights,Dwelling,2010-04-01,2127,2.0,3,8,2,1,RH2,D,1900,0,2186,04/01/2010,08/15/1997,07/16/1930,94115
497109,1700000,Noe Valley,Dwelling,2013-11-26,1550,2.0,3,6,2,1,RH1,D,1954,463,2848,09/01/1996,11/26/2013,11/26/2013,94131
1989037,304200,Pacific Heights,Condominium,1999-08-01,1750,2.0,2,4,1,1,RM2,D,1961,0,0,08/01/1999,,07/20/1983,94109
482531,1163972,Pacific Heights,Condominium,1999-08-01,1500,2.0,2,5,1,1,RM3,D,1902,0,0,08/01/1999,02/27/1961,02/27/1961,94109
1557384,1739744,Noe Valley,Dwelling,1999-02-01,2693,3.0,3,8,2,1,RH2,D,1908,431,3040.38,02/01/1999,09/24/1930,09/24/1930,94114
858021,914482,Pacific Heights,Condominium,2013-12-13,1090,1.0,2,5,3,1,RM1,D,1919,0,0,08/01/1999,06/17/2011,12/13/2013,94115
1995167,337869,Pacific Heights,Condominium,2010-05-16,1912,2.0,3,6,1,1,RM3,D,1900,0,0,08/01/1999,,05/16/2010,94109
1951192,122271,Pacific Heights,Condominium,1999-08-01,1323,2.0,1,4,1,1,RM1,other,1962,0,0,08/01/1999,03/25/1920,05/09/1950,94115
1366106,938093,Noe Valley,Dwelling,1999-08-01,902,1.0,3,5,1,1,RM1,D,1903,0,2848,08/01/1999,09/10/1940,03/02/1970,94114
1944292,418756,Pacific Heights,Condominium,2012-05-15,1480,3.0,2,5,0,1,RC4,D,1987,0,0,06/01/1998,,05/15/2012,94109
1879991,952905,Noe Valley,Dwelling,2014-01-15,3315,3.0,3,8,2,1,RH2,D,1908,1028,2530,12/01/1995,01/15/2014,01/15/2014,94131
181743,399027,Noe Valley,Dwelling,1998-10-01,1470,2.0,3,6,2,1,RH2,D,1909,0,2848,10/01/1998,11/16/1993,09/27/1940,94110
120416,831328,Noe Valley,Dwelling,1997-06-01,1980,3.0,4,6,2,1,RH1,D,1991,0,3111.06,06/01/1997,01/04/1991,12/13/1996,94131
1155157,291203,Pacific Heights,Condominium,2012-05-15,1055,3.0,2,5,3,1,RC4,D,1987,0,0,06/01/1998,,05/15/2012,94109
272001,953144,Pacific Heights,Condominium,1998-02-01,1040,2.0,2,5,0,1,RM2,other,1964,0,0,02/01/1998,08/31/1950,08/31/1950,94123
1868636,1337142,Noe Valley,Dwelling,2011-09-27,1290,1.0,2,6,2,1,RH2,D,1913,0,2892,08/01/1999,09/27/2011,09/27/2011,94114
1220019,429811,Pacific Heights,Condominium,1994-09-01,1150,2.0,2,4,5,1,RM2,D,1969,0,0,09/01/1994,04/01/1994,04/01/1994,94123
317473,939956,Pacific Heights,Condominium,2012-01-11,1314,1.0,2,5,3,1,RH1,D,1923,0,0,08/01/1999,04/08/1980,01/11/2012,94123
746323,292554,Noe Valley,Dwelling,1999-08-01,1668,2.0,4,9,2,1,RH2,D,1900,0,3036,08/01/1999,,06/27/1950,94114
589939,934220,Pacific Heights,Condominium,2012-11-27,1550,2.0,2,4,1,1,RM3,D,1965,0,0,08/01/1999,11/27/2012,11/27/2012,94109
1016359,1616116,Noe Valley,Dwelling,1999-08-01,1730,2.0,3,6,2,1,RH2,D,1908,0,3354,08/01/1999,06/14/1960,06/14/1960,94114
1593718,1800275,Noe Valley,Dwelling,2014-07-10,2125,2.0,4,9,2,1,RH2,D,1908,0,2848,08/01/1999,08/01/2011,07/10/2014,94131
835214,124287,Pacific Heights,Condominium,1983-09-07,624,1.0,1,3,1,0,,D,1880,0,0,,,09/07/1983,94115
849354,211622,Noe Valley,Dwelling,2012-05-08,1879,3.0,2,5,2,1,RH2,D,1988,449,2464.5,08/01/1999,,05/08/2012,94131
1527379,1144404,Noe Valley,Condominium,2012-05-03,1403,2.0,2,4,1,1,RH2,D,1998,0,0,07/01/1999,09/29/2010,05/03/2012,94131
1253672,6183834,Pacific Heights,Dwelling,2010-08-01,4996,6.0,7,13,3,1,RH1,D,1916,634,4673,08/01/2010,06/04/1980,06/04/1980,94123
1893584,783482,Pacific Heights,Condominium,1998-03-01,2178,1.0,3,7,0,1,RH2,D,1890,0,0,03/01/1998,11/05/1997,11/05/1997,94115
270237,974254,Pacific Heights,Condominium,1999-08-01,1500,2.0,2,4,1,1,RM3,D,1965,0,0,08/01/1999,03/23/1940,03/23/1940,94109
796126,1097068,Noe Valley,Condominium,2011-01-30,1596,3.0,3,6,2,1,RH2,D,1979,0,0,08/01/1999,,01/30/2011,94131
1884491,1240028,Pacific Heights,Condominium,2010-11-30,1572,1.0,3,6,1,0,RH2,D,1900,0,2748,11/01/2007,,11/30/2010,94115
1648001,320136,Pacific Heights,Condominium,2011-06-07,725,1.0,1,3,0,1,RM2,other,1964,0,0,08/01/1999,,06/07/2011,94123
1308131,802644,Pacific Heights,Condominium,1996-06-01,852,1.0,1,3,1,1,RM3,D,1925,0,0,06/01/1996,01/30/1951,01/30/1951,94109
176809,1500105,Pacific Heights,Condominium,1997-12-01,1520,2.0,2,5,1,1,RM1,other,1962,0,0,12/01/1997,01/08/1971,02/04/1981,94115
32513,487512,Pacific Heights,Condominium,1997-01-01,1400,2.0,2,4,1,1,RM3,D,1965,0,0,01/01/1997,,04/07/1980,94109
603053,1110576,Pacific Heights,Condominium,2014-05-15,1907,2.0,2,5,0,1,RM2,D,1928,0,0,12/01/1998,02/06/1930,05/15/2014,94109
525991,3695543,Pacific Heights,Dwelling,2015-04-01,3375,3.0,4,11,2,1,RH2,D,1888,875,3045.9,04/01/2015,04/05/1950,04/05/1950,94115
389074,622813,Pacific Heights,Condominium,2013-03-20,724,1.0,1,3,13,1,RM3,D,1966,0,0,08/01/1996,03/20/2013,03/20/2013,94109
1823931,4513159,Pacific Heights,Dwelling,2009-01-01,3651,5.0,3,9,2,1,RH2,D,1922,704,2431,01/01/2009,07/07/1950,09/06/1960,94115
1745936,1113055,Pacific Heights,Condominium,2010-12-08,800,1.0,2,4,0,1,RH3,D,1954,0,0,03/01/1997,12/08/2010,12/08/2010,94115
910064,673892,Noe Valley,Condominium,2010-12-28,993,2.0,2,0,1,1,RH2,D,1989,0,636.7,08/01/1997,12/28/2010,12/28/2010,94114
489149,1342560,Noe Valley,Dwelling,2009-05-01,1450,2.0,3,6,1,1,RH2,D,1926,0,2944.62,05/01/2009,07/09/1990,07/09/1990,94131
719502,1090796,Noe Valley,Dwelling,1999-10-12,1518,3.0,4,8,1,1,RM1,D,1922,0,1600,03/01/1996,10/12/1999,07/28/1990,94114
1350786,261150,Noe Valley,Dwelling,2013-09-05,1868,1.0,3,7,2,1,RH2,D,1900,0,2250,08/01/1999,,09/05/2013,94131
263496,884965,Noe Valley,Dwelling,2012-06-08,3220,4.0,3,9,1,1,RH2,D,1900,1129,1951,08/01/1999,04/30/1993,06/08/2012,94114
1519438,328854,Pacific Heights,Condominium,2012-05-15,1150,3.0,2,4,0,1,RC4,D,1987,0,0,06/01/1998,,05/15/2012,94109
602927,1055440,Pacific Heights,Condominium,1999-08-01,2178,1.0,3,7,0,1,RH2,D,1890,0,0,08/01/1999,02/01/1931,03/15/1950,94115
1899332,4194958,Pacific Heights,Condominium,2012-04-27,2750,3.0,3,6,1,1,RM3,A,1924,0,0,04/01/1999,04/27/2012,04/27/2012,94109
1827787,560819,Noe Valley,Dwelling,1999-08-01,2158,2.0,2,6,1,1,RH2,D,1900,903,2944,08/01/1999,09/28/1993,09/28/1993,94114
999172,556183,Pacific Heights,Condominium,1998-12-01,1500,2.0,2,5,1,1,FILLMR,D,1908,0,0,12/01/1998,04/28/1998,04/12/1970,94115
1192843,800268,Pacific Heights,Condominium,2014-04-28,1072,1.0,1,3,1,1,RH3,D,1910,0,0,09/01/1994,04/28/2014,04/28/2014,94115
1913432,6529510,Pacific Heights,Dwelling,2014-08-14,6968,4.0,4,12,4,1,RH1,D,2002,1976,3830.64,07/01/2002,12/27/2012,08/14/2014,94115
298771,1549479,Noe Valley,Dwelling,2009-08-01,1560,2.0,3,8,1,1,RH2,D,1900,0,2278,08/01/2009,08/21/1980,08/21/1980,94114
1756731,1333802,Pacific Heights,Condominium,2011-08-29,1442,1.0,2,5,1,1,RH2,D,1906,0,0,08/01/1999,03/09/1940,08/29/2011,94115
761359,77619,Pacific Heights,Condominium,1999-04-19,1728,2.0,2,5,0,1,RM2,D,1928,0,0,06/01/1997,,04/19/1999,94109
1004943,2329190,Pacific Heights,Condominium,1980-04-09,1986,2.0,3,7,1,0,,D,1965,0,0,,04/09/1980,04/09/1980,94115
1985396,85675,Pacific Heights,Condominium,1999-04-19,1907,2.0,2,5,0,1,RM2,D,1928,0,0,06/01/1997,,04/19/1999,94109
744339,652843,Pacific Heights,Condominium,1999-08-01,2565,1.0,3,6,2,1,RH3,D,1890,0,0,08/01/1999,02/28/1990,12/21/1993,94115
617697,1254148,Pacific Heights,Condominium,2010-12-21,1634,2.0,3,6,1,1,RH2,D,1918,0,0,01/01/1998,12/21/2010,12/21/2010,94109
963978,273475,Noe Valley,Dwelling,1999-08-01,1280,2.0,2,6,1,1,RH2,D,1900,480,2850,08/01/1999,,10/31/1980,94114
437051,10476220,Pacific Heights,Dwelling,2013-06-26,12027,6.0,8,26,3,1,RH1,D,1906,2781,8777,08/01/1999,05/07/1940,06/26/2013,94115
248802,1305902,Pacific Heights,Condominium,2012-08-30,1616,2.0,3,6,1,1,RH2,D,1918,0,0,04/01/1998,08/30/2012,08/30/2012,94109
180042,318701,Pacific Heights,Condominium,1999-08-01,1441,2.0,3,6,0,1,RH2,D,1965,0,0,08/01/1999,,10/03/1930,94115
279572,2220887,Noe Valley,Dwelling,2010-12-23,3500,3.0,5,8,2,1,RH2,D,1900,0,3506,08/01/1995,12/23/2010,12/23/2010,94114
1150521,1794816,Pacific Heights,Condominium,1999-08-01,2158,2.0,3,7,0,1,RH2,D,1904,0,0,08/01/1999,06/27/1960,06/27/1960,94115
1656637,895041,Pacific Heights,Condominium,2010-01-20,1223,1.0,1,4,1,1,RM2,D,1923,0,0,08/01/1999,01/20/2010,01/20/2010,94115
1382596,3448906,Noe Valley,Dwelling,2014-03-11,4500,4.0,4,8,3,1,RH2,D,2009,0,3123,01/01/2010,03/11/2014,03/11/2014,94114
722713,796331,Pacific Heights,Condominium,1996-02-01,1906,1.0,3,6,2,1,RH2,D,1912,0,0,02/01/1996,06/28/1988,09/29/1995,94109
901964,1312249,Noe Valley,Dwelling,1994-11-01,2499,3.0,4,8,2,1,RH2,D,1913,391,2848,11/01/1994,03/25/1940,05/29/1990,94114
589726,3200000,Pacific Heights,Dwelling,2013-12-12,2450,2.0,3,7,2,1,RH2,D,1900,0,2143,04/01/1999,12/12/2013,12/12/2013,94115
1286812,6203010,Pacific Heights,Dwelling,1997-08-01,15499,6.0,12,21,3,1,RH1D,D,1916,3108,7928,08/01/1997,03/08/1994,04/16/1920,94123
1476303,1870955,Pacific Heights,Condominium,2013-05-22,1701,1.0,3,6,1,1,RH2,D,1900,0,0,08/01/1999,05/22/2013,05/22/2013,94115
1280573,494785,Pacific Heights,Condominium,1999-08-01,1225,1.0,2,5,1,1,RM2,D,1923,0,0,08/01/1999,06/24/1992,06/11/1990,94115
1068809,277974,Pacific Heights,Condominium,1999-08-01,1035,2.0,1,5,1,1,RM2,other,1964,0,0,08/01/1999,,04/02/1990,94123
1772042,745412,Pacific Heights,Condominium,2014-07-30,1044,1.0,1,4,5,1,RM3,D,1931,0,0,08/01/1999,07/30/2014,07/30/2014,94109
1717026,1365074,Noe Valley,Dwelling,2011-02-24,1643,2.0,3,7,2,1,RH2,D,1900,0,3036,08/01/1999,04/10/1970,02/24/2011,94131
1242624,1972414,Noe Valley,Dwelling,2012-05-08,2400,3.0,4,7,2,1,RH2,D,1914,0,1916,08/01/2009,05/08/2012,05/08/2012,94114
892194,143023,Pacific Heights,Condominium,1999-08-01,890,1.0,1,4,4,1,RH2,D,1895,0,0,08/01/1999,07/24/1992,07/24/1992,94115
1975051,1168924,Pacific Heights,Condominium,1999-08-01,980,2.0,2,5,0,1,RM2,other,1964,0,0,08/01/1999,03/02/1950,03/02/1950,94123
515637,1875314,Pacific Heights,Dwelling,1999-08-01,4075,3.0,4,10,2,1,RH1D,D,1908,0,3123,08/01/1999,01/31/1992,01/31/1992,94123
1025029,283266,Pacific Heights,Condominium,2012-05-15,1040,3.0,2,5,0,1,RC4,D,1987,0,0,06/01/1998,,05/15/2012,94109
14959,1296447,Noe Valley,Dwelling,2010-07-19,2577,3.0,4,8,3,1,RH2,D,1919,393,2125,10/01/1994,07/19/2010,07/19/2010,94114
1865791,242026,Pacific Heights,Condominium,1999-08-01,575,1.0,1,3,1,1,RM2,D,1969,0,0,08/01/1999,,02/14/1950,94123
939693,897920,Pacific Heights,Condominium,1999-06-01,1850,2.0,2,5,0,1,RM1,other,1962,0,0,06/01/1999,10/09/1930,05/24/1940,94115
1115029,753190,Pacific Heights,Condominium,1999-02-01,1062,1.0,1,3,0,1,RH3,D,1927,0,0,02/01/1999,03/26/1920,03/06/1970,94115
174464,1105000,Noe Valley,Condominium,2013-07-19,1412,2.0,2,0,1,1,RH2,D,1986,0,0,03/01/1999,07/19/2013,07/19/2013,94114
1846866,169380,Noe Valley,Condominium,1996-02-01,639,1.0,1,3,1,1,RH3,D,1958,0,0,02/01/1996,09/12/1995,09/12/1995,94110
146622,1119007,Noe Valley,Dwelling,2014-06-20,1875,3.0,4,7,1,1,RH2,D,1904,0,2850,08/01/1999,06/20/2014,06/20/2014,94131
220162,1239845,Noe Valley,Dwelling,2013-06-28,2554,3.0,3,8,2,1,RH2,D,1903,408,3125,08/01/1999,02/13/1921,06/28/2013,94114
158524,992164,Pacific Heights,Condominium,1996-08-01,1523,2.0,2,5,9,1,RM3,D,1966,0,0,08/01/1996,03/24/1960,03/24/1960,94109
41183,321108,Pacific Heights,Condominium,1999-08-01,1065,1.0,2,4,1,1,RM1,D,1906,0,0,08/01/1999,,11/04/1983,94115
1435528,1588177,Noe Valley,Dwelling,2013-01-24,2254,2.0,4,8,1,1,RH2,D,1900,0,2926.38,09/01/2009,04/27/2012,01/24/2013,94131
947026,203273,Noe Valley,Condominium,1997-12-23,756,1.0,2,4,1,0,,D,1925,0,0,,,12/23/1997,94114
